filename,chroma_stft,rmse,spectral_centroid,spectral_bandwidth,rolloff,zero_crossing_rate,mfcc1,mfcc2,mfcc3,mfcc4,mfcc5,mfcc6,mfcc7,mfcc8,mfcc9,mfcc10,mfcc11,mfcc12,mfcc13,mfcc14,mfcc15,mfcc16,mfcc17,mfcc18,mfcc19,mfcc20,label
malpitamal.mp3,0.225725725148287,0.017687147483229637,2033.762385805444,1988.8316961693342,3765.119842370259,0.13891649627243774,-466.9027796366691,44.300239798662,5.338886842586756,11.324913677390093,-0.023219311498293514,-0.10512489031686602,-1.147213787155049,-0.22574905652972882,-3.5814422483510344,-1.1385417351404696,0.3346574156696945,3.4974113190930476,-1.9767419654918625,0.9640569516288703,-1.3197276825938207,2.484790980912411,-1.9259546460439787,0.9659431314012493,0.44033795442057555,1.2836293447250542,amal
Movie_01.mp3,0.23272605848497138,0.02084951661527157,1821.5867685268477,2028.3122016147092,3531.399479443813,0.10540525832043343,-465.2377545152869,49.11671700923131,12.235175276315692,9.890036984664606,0.13282633600627305,1.5978312363125695,-6.568297514476344,-7.252586502949155,-8.862313314057618,-0.21885967472565512,-0.040363437429130226,3.75170051475687,-3.8869857968033,0.06015092492260818,-3.1835064130823505,-0.5459267142923443,-0.8218481176524054,-1.0946315909956053,-0.9718105126333978,-0.6386491536126002,amal
Movie_02.mp3,0.21089644880980343,0.02243337221443653,1883.8553274792569,1886.87062324625,3504.4253642266212,0.11664742366025059,-462.83141226600793,47.399380054065915,7.035208070639009,9.304136800843112,0.5748012278122065,-0.03215097455998808,-5.895062792488602,-0.5742942949870923,-6.224745281180151,-6.877651570566844,-9.716616326853437,-4.346102379527889,-1.5283928150512924,-3.807181057195249,-3.2633107596917195,-2.1594151127647554,-4.086165633559394,-0.6362855589365873,0.07491759590075578,-4.357849689435485,amal
Movie_03.mp3,0.21378864811474882,0.02113344334065914,1745.8809337877121,1681.1532841663507,3003.1441892940757,0.10979287544109663,-467.90494691413824,49.13324592603839,1.5258416981981435,5.2504054125320385,-2.850644630883776,-0.20346966035767755,-6.7697024811142,-4.443163875899791,-5.003718557951885,-0.08098669245758208,-1.0919531093421986,-0.8221988719946952,-2.5654128510811667,-3.0199886233054936,-1.6962034212450554,-0.8884601712888429,-2.918755593858961,1.6220719022232848,-3.8818981753586783,-3.6811093709443745,amal
Movie_04.mp3,0.2340577925204863,0.021080173552036285,1765.2787871606774,1857.355591646643,3230.747037851169,0.10846629215365644,-486.4013452143052,59.52337371811738,18.22698855013806,15.173691952932693,4.134293670552625,-1.7063284515391823,-4.496617233553461,-4.178214912782152,-9.726753970849204,-2.4559277926838274,-3.7235917404691934,2.7155901003704037,-3.0403312179753783,-2.7119345964255017,-4.63945480742544,0.4430547210934432,-4.144465613594046,-2.0795779436953032,-5.060267302101091,-3.2081931545435145,amal
Movie_05.mp3,0.2296155009104189,0.016526319086551666,2199.035693056554,1970.2530345438417,4076.2732679998912,0.15156158352783958,-469.01470578509515,50.46257881155508,4.88362397246677,18.12295537546197,-3.689526211031229,1.153288758205954,-3.86569101426072,-4.562993099317609,-4.4729395595609205,1.178236621979211,-1.7468492291052264,0.7163720758268345,-2.8578976803043297,-1.883832522796534,-1.8471445524999521,2.1104133901235014,-0.05912583247534912,4.519425034342585,-0.7018186391070816,-5.065080420348997,amal
Movie_06.mp3,0.22541954386658444,0.013290910981595516,2231.8627450721156,2088.982227845695,4133.253302921211,0.15014306197081417,-493.03264190083763,41.129918946547086,11.976106402615631,11.719598772569093,-0.595690781667894,4.129882249481398,-3.428557139423623,-2.273302082322959,-3.6874905042675103,1.5881057698863401,1.5806321852932899,3.772933933086633,-0.5698319761048575,-1.3353587460667369,-4.047820910949715,-0.8341309426626712,-4.663794373600071,-0.7859308784470102,-3.88204405128434,-2.4090154065961342,amal
Movie_07.mp3,0.23536341621660967,0.02618918940424919,2107.4825599434994,2024.0638034040412,3931.1085207912574,0.13407515298471362,-424.6220863092316,45.58898273351754,5.643302884134022,8.124955455754803,-2.3159726520536337,1.420087987957578,-1.1236962655233607,-5.939857578978916,-9.72934255644505,0.5307742101490236,-1.0747193090096234,2.0862727421271297,-0.22749457784955043,-0.03148475089627345,-1.7284939599882605,-0.19369493808837454,-6.056012723147312,-1.0815195217421683,-1.318505749184307,-0.23941729141884513,amal
Movie_08.mp3,0.22493284901073074,0.02070700004696846,1779.965003353858,1729.600892363508,3222.2897411570307,0.11450710736248305,-451.5676234643207,49.043545142272,-9.621279005441517,8.54778633279749,5.935018733620698,-7.260252562298232,-5.923511288195126,-2.874858628023825,1.123879242146382,4.698855409345676,-1.652933275338673,-0.46354300207297233,-0.882550870280383,-0.19883915897303614,-0.2931567722404019,1.3781382115966563,-2.2855932554947573,-0.9263464392077492,-2.4595561319868886,-1.412617645073288,amal
Movie_09.mp3,0.215265478904603,0.02016143873333931,1807.1487509490098,1729.0008194800541,3114.022836596604,0.11900353210260256,-476.2209918980869,48.697288126619895,-0.08747683619443546,13.809397589613297,1.304580164362879,-6.5169660296474445,-10.028398286322084,-9.257914538368274,-10.3807902664686,-1.7498170824607804,-1.9155946197613694,2.4373627796758424,-0.9002953695403934,-0.2344587384438784,-0.546734371419952,-0.13849592689005602,-3.730424736088029,0.7708621928544752,-1.0719509306870005,-0.9738637062733663,amal
